Lat,Lon
40.7313,-73.9859
40.7741,-73.8724
40.7537,-73.9834
40.7455,-73.9825
40.7527,-73.9838
40.7868,-73.9556
40.7615,-73.9848
40.7827,-73.9531
40.7258,-74.0055
40.7547,-73.8456
40.6718,-73.9633
40.7592,-73.97
40.7171,-73.9986
40.7187,-73.9895
40.7615,-73.9798
40.7714,-73.9897
40.7497,-73.9775
40.7419,-74.004
40.7716,-73.9895
40.7225,-73.9981
40.7864,-73.9716
40.7178,-74.0006
40.7393,-73.9979
40.7433,-74.0079
40.7327,-73.9919
40.7252,-73.9954
40.7648,-73.9472
40.7553,-73.9758
40.7561,-73.9715
40.7332,-73.9966
40.7259,-73.9964
40.7559,-73.9926
40.7172,-73.963
40.762,-73.9754
40.7602,-73.9872
40.7224,-74.0015
40.7234,-73.9912
40.7195,-74.0044
40.6468,-73.79
40.7643,-73.9544
40.6723,-73.972
40.7686,-73.9603
40.7033,-73.9273
40.7168,-73.9634
40.7774,-73.9567
40.7591,-73.9941
40.7426,-73.9533
40.7533,-73.9741
40.7579,-73.8488
40.7422,-73.9911
40.7319,-74.0033
40.7106,-74.0069
40.7282,-73.9993
40.7147,-74.0057
40.7406,-74.0067
40.8111,-73.9416
40.7182,-73.945
40.6722,-73.9892
40.7475,-74.0077
40.7206,-74.0031
40.7053,-74.009
40.7552,-73.9636
40.6836,-73.9341
40.7489,-73.9925
40.7105,-74.0093
40.7035,-74.0096
40.7855,-73.9697
40.7731,-73.9525
40.695,-74.1779
40.7687,-73.962
40.7748,-73.9136
40.6781,-73.9846
40.6171,-74.0262
40.7624,-73.9959
40.7947,-73.9663
40.7668,-73.9675
40.7148,-74.0162
40.7189,-73.9639
40.7493,-74.0351
40.7414,-74.0043
40.7741,-73.9791
40.7383,-73.9839
40.7295,-73.9824
40.7337,-73.9897
40.7741,-73.8725
40.7407,-73.9934
40.728,-74.0029
40.8242,-73.9373
40.6712,-73.9852
40.7606,-73.9641
40.7768,-73.9772
40.7039,-73.9867
40.7433,-73.9865
40.7432,-74.0349
40.748,-73.9968
40.7495,-73.9837
40.7553,-73.9656
40.7354,-73.9937
40.8431,-73.9431
40.7866,-73.9722
40.7493,-74.0032
40.7137,-73.9662
40.7546,-73.9797
40.7726,-73.9898
40.718,-74.0094
40.7693,-73.9592
40.777,-73.9475
40.6447,-73.7821
40.774,-73.8718
40.7502,-73.9946
40.7503,-73.9745
40.7541,-73.9923
40.7387,-74.0094
40.7467,-73.9819
40.7804,-73.9729
40.6949,-73.9833
40.6919,-73.9824
40.7592,-73.9682
40.7499,-74.0053
40.6485,-73.7829
40.7364,-73.987
40.7514,-74.0033
40.7216,-73.9843
40.7601,-73.9878
40.8016,-73.9486
40.6848,-73.9702
40.721,-74.01
40.6709,-73.9726
40.7347,-74.001
40.7684,-73.9892
40.9325,-73.7585
40.7269,-73.978
40.7565,-73.9786
40.7518,-74.0022
40.7251,-73.9467
40.6661,-73.9906
40.7707,-73.9683
40.7201,-73.9567
40.735,-74.0022
40.7577,-73.9613
40.7324,-73.9818
40.7279,-74.007
40.7469,-73.9849
40.6563,-74.0002
40.7194,-73.9999
40.7535,-73.9747
40.7573,-73.9823
40.774,-73.8726
40.6584,-73.9625
40.6833,-73.9792
40.7919,-73.9371
40.725,-74.0002
40.7794,-73.9446
40.7388,-73.9876
40.8169,-73.9395
40.7212,-74.0043
40.7141,-74.0069
40.7066,-74.0157
40.7208,-73.9938
40.7197,-73.9894
40.7151,-73.9845
40.7611,-73.9871
40.7478,-74.0109
40.7073,-73.9684
40.721,-73.9789
40.7145,-73.9447
40.7564,-73.9907
40.7172,-74.0092
40.7817,-73.9488
40.801,-73.6379
40.7376,-73.921
40.7421,-73.987
40.7289,-73.9874
40.7856,-73.9763
40.7462,-74.0065
40.7563,-73.9788
40.7181,-74.0149
40.763,-73.9698
40.7486,-73.9824
40.7736,-73.9636
40.7213,-73.9882
40.6447,-73.7824
40.7785,-73.9819
40.7099,-74.012
40.7369,-74.0042
40.7649,-73.9769
40.7484,-73.9886
40.7928,-73.9408
40.7588,-73.9855
40.7476,-73.9922
40.7237,-74.0027
40.6646,-73.9936
41.0448,-73.6887
40.9642,-73.7182
40.7257,-74.0055
40.7414,-73.9931
40.7241,-73.9808
40.7474,-73.9439
40.7405,-74.0057
40.808,-73.9667
40.7472,-73.9899
40.713,-73.9574
40.7492,-73.9765
40.7455,-73.9864
40.7228,-73.9943
40.7529,-73.9933
40.7193,-73.9771
40.7042,-73.9331
40.7602,-73.9721
40.723,-73.9839
40.7166,-73.9548
40.7542,-73.9805
40.7475,-73.9853
40.7213,-73.9816
40.7302,-74.0069
40.6664,-73.9892
40.7223,-74.0016
40.6842,-73.9352
40.7052,-74.0075
40.7497,-74.005
40.7707,-73.9478
40.7137,-73.9572
40.7197,-74.0019
40.7328,-74.0042
40.7851,-73.9569
40.7368,-73.9913
40.6878,-74.1814
40.7426,-74.0079
40.686,-73.9943
40.6464,-73.7895
40.806,-73.9471
40.7643,-73.9708
40.7591,-73.9609
40.7722,-73.9671
40.7616,-73.9741
40.7616,-73.9683
40.7531,-73.9861
40.7334,-74.0048
40.6702,-73.9505
40.768,-73.9683
40.8287,-73.8867
40.7632,-73.9734
40.7366,-73.9973
40.7749,-73.9584
40.7531,-73.9893
40.7736,-73.9835
40.7226,-73.9799
40.7744,-73.9818
40.7429,-73.9809
40.7346,-73.9867
40.6765,-73.9909
40.7467,-74.0038
40.7124,-73.993
40.7328,-73.9975
40.6809,-74.001
40.7553,-73.9623
40.75,-74.0026
40.7743,-73.9813
40.7299,-73.9581
40.7272,-73.9789
40.7571,-73.9745
40.7284,-73.9893
40.8261,-73.9389
40.7248,-73.9984
40.7389,-73.9896
40.7565,-73.9665
40.7653,-73.9838
40.7077,-74.0168
40.6916,-73.9844
40.7741,-73.9815
40.757,-73.9828
40.77,-73.9672
40.7354,-73.9844
40.7741,-73.8725
40.6877,-74.1815
40.7171,-74.0094
40.7273,-73.9921
40.6729,-73.9688
40.7526,-73.9874
40.7682,-73.9824
40.7616,-73.9728
40.7033,-74.0146
40.761,-73.9982
40.7537,-73.915
40.7753,-73.9593
40.6882,-73.9785
40.7039,-73.9416
40.6863,-73.9735
40.7066,-74.0168
40.7311,-74.0042
40.7585,-73.9787
40.7613,-73.9867
40.747,-73.9912
40.7731,-73.8856
40.7507,-73.9789
40.7367,-73.9785
40.6485,-73.7826
40.7285,-73.9999
40.7746,-73.9638
40.702,-74.0114
40.7143,-74.0153
40.6813,-73.9787
40.7741,-73.8723
40.7573,-73.9895
40.7511,-73.9776
40.7347,-74.0092
40.7429,-73.9811
40.7751,-73.9593
40.7353,-73.9983
40.7716,-73.9827
40.7761,-73.9618
40.7742,-73.8711
40.7378,-73.9827
40.7218,-74.0042
40.7486,-73.993
40.7495,-73.9757
40.7252,-74.0034
40.7211,-73.9875
40.7856,-73.9703
40.7919,-73.9673
40.7272,-74.0055
40.7257,-74.0074
40.7221,-74.0043
40.7459,-73.9898
40.7327,-74.0024
40.7458,-73.9827
40.7804,-73.9874
40.763,-73.9742
40.7677,-73.962
40.7421,-74.0039
40.7386,-73.9774
40.7758,-73.9548
40.7774,-73.9809
40.7744,-73.9456
40.7447,-73.995
40.7201,-73.9891
40.7175,-74.0092
40.7154,-74.0139
40.711,-74.0058
40.7341,-73.9583
40.7504,-74.0039
40.7623,-73.9664
40.7301,-73.9971
40.7422,-74.0044
40.6951,-74.1782
40.7167,-73.9443
40.7574,-73.9741
40.759,-73.9723
40.7345,-74.0
40.7521,-73.9756
40.7263,-74.0096
40.708,-73.9542
40.753,-74.0039
40.7219,-73.9921
40.7536,-73.9778
40.7214,-74.0012
40.775,-73.9887
40.7579,-73.9712
40.8078,-73.964
40.7475,-73.9835
40.7199,-74.0002
40.7156,-74.0133
40.7238,-73.9838
40.7724,-73.982
40.7109,-74.0061
40.7602,-73.9757
40.74,-74.0339
40.7567,-73.9743
40.8035,-73.9908
40.7025,-73.8003
40.7048,-74.0079
40.6949,-73.9344
40.7564,-73.9839
40.7237,-74.0
40.6448,-73.7813
40.7529,-73.9835
40.7438,-73.9849
40.7283,-74.0326
40.7658,-73.9806
40.7399,-73.997
40.6871,-73.9969
40.6769,-73.9864
40.7666,-73.961
40.7229,-74.0047
40.842,-73.9381
40.7624,-73.9751
40.7469,-73.9927
40.7708,-73.9836
40.8106,-73.1733
40.7632,-73.983
40.7779,-73.9557
40.7769,-73.9776
40.7683,-73.9844
40.7787,-73.9557
40.6447,-73.7822
40.721,-74.0028
40.7543,-73.9735
40.7625,-73.9965
40.737,-73.9815
40.7203,-74.0103
40.784,-73.974
40.6448,-73.7819
40.7556,-73.9709
40.7462,-73.9947
40.7388,-73.9999
40.6129,-73.9439
40.7339,-73.9927
40.8417,-73.9423
40.7417,-73.9875
40.77,-73.9808
40.7839,-73.9815
40.7475,-73.9945
40.742,-73.9854
40.7596,-73.9947
40.6812,-73.9948
40.7263,-73.9841
40.803,-74.011
40.7428,-73.9787
40.721,-74.0027
40.7801,-73.9502
40.7563,-73.9721
40.7592,-73.9614
40.7339,-74.0012
40.7206,-73.9547
40.6775,-73.9591
40.6725,-73.9608
40.7808,-73.9838
40.7024,-74.0133
40.7597,-73.9877
40.7584,-73.9742
40.633,-74.0279
40.7439,-73.9838
40.7494,-73.9918
40.689,-73.9888
40.6909,-73.9359
40.7773,-73.9808
40.8294,-73.9477
40.7302,-73.9935
40.7512,-73.9938
40.6485,-73.7831
40.7751,-73.9793
40.7134,-73.9622
40.7531,-73.9828
40.7551,-73.9928
40.6484,-73.7826
40.6459,-73.7767
40.7655,-73.9796
40.7131,-73.9973
40.7587,-73.971
40.721,-73.9979
40.7261,-73.9835
40.6643,-73.9798
40.7276,-73.9941
40.7628,-73.9757
40.7266,-73.9923
40.6448,-73.782
40.7041,-74.0107
40.7544,-73.9771
40.7056,-74.0053
40.675,-74.0164
40.7353,-73.9942
40.6463,-73.777
40.6834,-73.9753
40.7215,-73.9955
40.7598,-73.9729
40.7352,-73.9919
40.7124,-73.924
40.7064,-74.0168
40.7604,-73.9699
40.6834,-73.9757
40.7372,-74.0298
40.7333,-73.9968
40.7555,-74.0032
40.7252,-73.9967
40.7718,-73.914
40.7399,-73.9936
40.7695,-73.9605
40.7738,-73.872
40.6575,-73.9557
40.7737,-73.9603
40.7493,-73.9731
40.7514,-73.9825
40.7051,-74.0052
40.6856,-73.9674
40.8424,-73.9429
40.7787,-73.9887
40.713,-73.9454
40.7805,-73.954
40.7554,-73.9816
40.8258,-73.9508
40.6447,-73.7823
40.7847,-73.9701
40.7603,-73.9833
40.7423,-74.0044
40.7175,-74.0071
40.7454,-73.9861
40.741,-74.0017
40.7742,-73.8721
40.7175,-73.9802
40.7544,-73.9359
40.7394,-74.0081
40.6458,-73.7766
40.8767,-73.3918
40.734,-73.9807
40.7503,-73.991
40.6601,-73.9426
40.7405,-74.0065
40.7864,-73.9687
40.762,-73.979
40.7592,-73.9868
40.7276,-73.9799
40.7264,-73.9934
40.7011,-73.9222
40.7231,-73.9958
40.6891,-73.9949
40.7376,-73.9899
40.7706,-73.8654
40.7737,-73.8717
40.7562,-73.9749
40.749,-73.9923
40.6735,-73.9517
40.7221,-73.9776
40.7444,-73.9718
40.6837,-73.9996
40.7239,-74.0009
40.7646,-73.9694
40.7061,-74.0034
40.7552,-73.9913
40.7248,-73.9984
40.7337,-74.0068
40.7497,-73.9797
40.7383,-73.9216
40.7645,-73.9784
40.7186,-74.0067
40.7558,-73.9979
40.7739,-73.8724
40.772,-73.9887
40.7299,-73.9897
40.7441,-73.9958
40.748,-73.985
40.76,-73.9818
40.7832,-73.9529
40.7352,-74.002
40.7228,-73.9959
40.3244,-74.6447
40.7348,-74.1652
40.73,-73.9745
40.7331,-74.0032
40.7132,-73.9929
40.7677,-73.9704
40.7063,-73.8969
40.7449,-73.9799
40.7741,-73.9632
40.7461,-74.0063
40.7639,-73.9974
40.7322,-73.9946
40.6969,-73.9294
40.7295,-73.9823
40.737,-73.9876
40.7188,-74.0097
40.7282,-74.0076
40.7747,-73.9911
40.7409,-73.9874
40.8814,-73.9221
40.7472,-74.007
40.7147,-73.9427
40.7293,-73.7591
40.7685,-73.9869
40.7076,-74.002
40.7469,-74.006
40.764,-73.9705
40.723,-73.9857
40.7937,-73.9692
40.7564,-73.9829
40.7337,-73.9902
40.7264,-73.9986
40.7497,-73.9891
40.6967,-73.9265
40.7293,-73.9811
40.735,-73.9891
40.7375,-74.0342
40.7583,-73.9623
40.7432,-73.9895
40.7344,-73.9939
40.7645,-73.9835
40.7179,-74.0045
40.6898,-73.9801
40.7343,-73.9936
40.7316,-73.9973
40.7172,-73.9402
40.7017,-73.9276
40.7446,-73.976
40.7234,-73.9997
40.7236,-74.0001
40.7458,-74.0076
40.7069,-73.9476
40.7906,-73.9778
40.7062,-74.0059
40.7582,-73.9927
40.7583,-73.9207
40.7452,-73.9925
40.7458,-73.9881
40.7567,-73.984
40.72,-73.9554
40.7507,-74.0037
40.7626,-73.9836
40.8071,-73.9658
40.7513,-74.0064
40.7579,-73.9929
40.7201,-73.9553
40.7403,-73.9946
40.7569,-74.0014
40.7517,-73.9797
40.7191,-73.9902
40.721,-74.0042
40.7388,-74.0089
40.752,-73.995
40.7401,-73.987
40.7547,-73.9759
40.7407,-74.0054
40.7372,-73.9929
40.7252,-74.0035
40.7447,-73.9816
40.7156,-74.001
40.7114,-73.9467
40.773,-73.966
40.7691,-73.9829
40.7364,-74.0004
40.7266,-73.9922
40.7744,-73.9823
40.7369,-74.0034
40.7704,-73.9661
40.7802,-73.9817
40.721,-74.0053
40.7581,-73.9729
40.7337,-74.0074
40.7171,-73.9522
40.7405,-73.9855
40.665,-73.9981
40.6759,-73.9531
40.6866,-73.9543
40.7526,-73.9824
40.7268,-74.0036
40.7081,-73.9526
40.645,-73.7817
40.7399,-74.003
40.727,-73.9784
40.7551,-73.9838
40.7318,-74.0033
40.7418,-74.0035
40.6768,-73.9635
40.7549,-73.9635
40.7223,-73.9574
40.7264,-74.0058
40.7607,-73.9883
40.7156,-73.9537
40.7087,-73.9468
40.74,-74.0071
40.7601,-73.9952
40.7657,-73.9706
40.7218,-74.0042
40.7607,-73.9588
40.7388,-74.0082
40.7415,-73.9953
40.6992,-73.9942
40.764,-73.9775
40.7198,-73.9989
40.7384,-73.9995
40.7551,-73.9754
40.7708,-73.9503
40.7513,-74.0067
40.7375,-73.995
40.7066,-73.9528
40.7653,-73.9755
40.7172,-74.0141
40.7339,-74.0025
40.7208,-74.0042
40.778,-73.9751
40.7529,-73.9891
40.7449,-73.9877
40.7438,-73.9854
40.7845,-73.9811
40.673,-73.9666
40.768,-73.8844
40.7475,-74.0058
40.6462,-73.9625
40.7706,-73.8654
40.7411,-74.0054
40.7248,-73.9903
40.7213,-74.0001
40.7042,-73.933
40.7725,-73.9591
40.7571,-73.999
40.6871,-73.9622
40.7406,-73.9982
40.7666,-73.9788
40.7078,-74.0096
40.7345,-73.9989
40.7419,-74.0045
40.7392,-73.8913
40.7028,-73.9293
40.7388,-73.9909
40.7256,-73.9789
40.782,-73.9462
40.7095,-74.0148
40.7149,-74.0335
40.7875,-73.9806
40.7679,-73.988
40.7808,-73.9847
40.7584,-73.9607
40.7581,-73.9891
40.7452,-74.008
40.7727,-73.9533
40.7186,-73.9951
40.784,-73.9703
40.7452,-74.0385
40.7707,-73.9846
40.7702,-73.8648
40.7663,-73.9588
40.7108,-73.9648
40.7731,-73.8856
40.7649,-73.9684
40.7287,-74.0003
40.7287,-74.0003
40.7728,-73.9162
40.7483,-73.9783
40.6459,-73.7767
40.7515,-73.9937
40.7487,-73.9865
40.6885,-73.9866
40.7519,-73.9769
40.6827,-73.9738
40.774,-73.8716
40.694,-73.9872
40.7429,-73.9851
40.7419,-74.0045
40.7397,-73.9853
40.7779,-73.9519
40.7797,-73.9763
40.7494,-73.9818
40.7189,-73.9895
40.7784,-74.0148
40.7342,-74.0026
40.722,-73.9973
40.6902,-73.9356
40.7616,-73.9588
40.7236,-74.0104
40.7431,-73.9932
40.7644,-73.9754
40.7242,-73.9973
40.662,-73.9538
40.7499,-73.9835
40.7552,-73.9913
40.7396,-73.9942
40.755,-73.9754
40.7266,-73.9959
40.7563,-74.0016
40.6179,-74.0065
40.7791,-73.9558
40.7127,-73.9373
40.7435,-73.9905
40.7601,-73.9711
40.7261,-73.9798
40.7563,-73.9641
40.7496,-73.9918
40.7076,-73.9401
40.7134,-74.0111
40.7268,-73.986
40.7133,-73.9564
40.7739,-73.8719
40.7205,-73.9871
40.668,-73.9587
40.7714,-73.9896
40.7299,-74.0083
40.6211,-74.003
40.6416,-73.787
40.7385,-73.9862
40.7357,-73.9501
40.7219,-73.9874
40.6899,-73.9732
40.7245,-73.9964
40.7899,-73.9734
40.8042,-73.9371
40.7159,-73.9578
40.7487,-73.9925
40.7153,-74.0073
40.7623,-73.9663
40.7176,-73.9528
40.6464,-73.7897
40.7754,-73.9786
40.733,-74.0066
40.6031,-74.0718
40.6907,-73.9582
40.7453,-73.9373
40.7202,-74.0024
40.7409,-74.0076
40.7495,-73.9723
40.7309,-74.0008
40.7412,-74.0081
40.6446,-73.7824
40.7289,-73.9905
40.7343,-73.9898
40.7945,-73.9635
40.7567,-73.9983
40.7278,-74.0031
40.6506,-73.9541
40.7226,-73.9859
40.741,-74.0077
40.6744,-73.9511
40.7557,-73.9865
40.6447,-73.7821
40.7415,-74.0065
40.7586,-73.9703
40.7029,-73.9815
40.728,-73.999
40.7719,-73.9827
40.7129,-73.9441
40.7352,-73.9914
40.7601,-73.967
40.7679,-73.8619
40.7192,-74.0062
40.7637,-73.9757
40.8267,-73.9394
40.7289,-73.9473
40.7408,-73.9836
40.7607,-73.987
40.7362,-74.0043
40.7446,-73.957
40.744,-73.9893
40.7385,-73.9997
40.6825,-73.9763
40.7706,-73.957
40.7413,-73.9979
40.7738,-73.8715
40.7259,-73.9847
40.7683,-73.9824
40.7225,-73.9823
40.7699,-73.8304
40.7196,-73.9641
40.8209,-73.9571
40.7371,-74.0015
40.7436,-74.0072
40.7682,-73.9916
40.8294,-73.9285
40.7278,-74.0031
40.6951,-74.1782
40.7672,-73.9533
40.7641,-73.9544
40.7377,-73.9825
40.7384,-73.9855
40.6766,-73.9585
40.7586,-73.975
40.7508,-73.9862
40.7738,-73.9558
40.7172,-74.0092
40.6878,-74.1819
40.7421,-73.9935
40.7055,-74.0087
40.7246,-73.9836
40.7646,-73.9842
40.7119,-73.9574
40.7198,-74.0014
40.729,-74.001
40.7971,-73.961
40.7253,-73.9835
40.7716,-73.9821
40.7526,-73.9729
40.7863,-73.9775
40.7434,-73.9728
40.743,-73.987
40.7226,-73.9847
40.7497,-73.9797
40.7236,-74.0109
40.7418,-73.9923
40.7219,-74.0021
40.7214,-73.9578
40.7896,-73.9755
40.7397,-74.0062
40.7282,-73.9929
40.7148,-73.9969
40.749,-74.0054
40.6486,-73.7827
40.7338,-74.006
40.74,-73.9972
40.6388,-73.9704
40.76,-73.9751
40.7429,-74.0059
40.7264,-73.9844
40.7163,-73.9521
40.7015,-73.992
40.7191,-73.9895
40.7197,-74.0016
40.7534,-73.9743
40.7439,-73.9734
40.7539,-73.9742
40.7429,-73.9931
40.7213,-74.0053
40.7622,-73.9684
40.7571,-73.9717
40.7301,-73.9977
40.7573,-73.9823
40.7255,-73.8999
40.7778,-73.9886
40.7581,-73.991
40.7384,-73.9992
40.7245,-74.0018
40.7199,-74.0072
40.6486,-73.7832
40.7341,-74.0026
40.6719,-73.9638
40.7082,-74.0047
40.7176,-74.0074
40.7062,-74.0099
40.7262,-73.9982
40.7516,-74.0015
40.7257,-74.0029
40.7527,-73.9874
40.7685,-73.8624
40.7404,-74.0018
40.7082,-73.9416
40.7347,-74.0022
40.6907,-74.1873
40.7612,-73.9998
40.795,-73.9329
40.7422,-73.9553
40.7376,-73.9975
40.7799,-73.9764
40.7265,-74.0057
40.7644,-73.9708
40.7408,-73.998
40.7543,-73.9992
40.7605,-73.9614
40.7476,-73.9739
40.7342,-74.0079
40.6753,-73.9749
40.6912,-73.8188
40.7591,-73.9649
40.7687,-73.987
40.7093,-74.0146
40.7005,-73.9398
40.7567,-73.9615
40.6907,-74.1782
40.7262,-73.9914
40.742,-73.9024
40.7572,-73.9901
40.7486,-73.9927
40.7227,-73.8451
40.7742,-73.8725
40.8099,-73.7011
40.7452,-73.9908
40.7323,-73.9943
40.7437,-74.0064
40.6791,-73.9975
40.7583,-73.9927
40.6701,-73.9854
40.7826,-73.9811
40.7346,-74.0031
40.7276,-73.9855
40.7454,-73.8961
40.7835,-73.9813
40.7587,-73.977
40.7793,-73.9771
40.7651,-73.9704
40.7631,-73.9918
40.7809,-73.9488
40.7264,-73.9846
40.7174,-74.0051
40.712,-74.0065
40.7471,-74.0308
40.7322,-74.0035
40.7486,-73.9808
40.7402,-74.0058
40.7745,-73.9634
40.7891,-73.9546
40.6601,-73.984
40.731,-73.9758
40.742,-74.0056
40.7854,-73.9717
40.7038,-73.9881
40.7558,-73.9918
40.7492,-73.9821
40.7439,-73.9973
40.7402,-73.9865
40.7639,-73.9916
40.8105,-74.073
40.7601,-73.967
40.7537,-73.9647
40.7688,-73.9854
40.7353,-74.0046
40.7153,-73.9847
40.7357,-73.9938
40.7653,-73.9528
40.7125,-73.9949
40.7503,-73.9791
40.768,-73.9523
40.7023,-73.9213
40.7209,-74.0042
40.7391,-74.0054
40.7451,-73.9768
40.7779,-73.9804
40.7046,-74.0111
40.7783,-73.9527
40.7488,-73.9832
40.6665,-73.8688
40.7471,-73.9868
40.7658,-73.9887
40.7066,-74.0066
40.7619,-73.9682
40.7396,-73.9851
40.7269,-73.9917
40.7729,-73.9126
40.7211,-74.0099
40.7509,-73.9766
40.6637,-73.9518
40.6939,-73.9825
40.7142,-74.0149
40.7844,-73.9752
40.7735,-73.9641
40.7051,-73.9282
40.7112,-73.9614
40.7742,-73.9791
40.6805,-74.0012
40.729,-73.987
40.7215,-73.9886
40.6943,-73.9872
40.7631,-73.974
40.711,-74.0055
40.7593,-73.9958
40.6882,-73.9208
40.7041,-73.9868
40.7473,-73.9868
40.7593,-73.9925
40.7835,-73.9813
40.707,-74.0048
40.793,-73.9728
40.7493,-73.9832
40.7222,-73.9887
40.7484,-73.9848
40.7514,-74.0066
40.7507,-73.9787
40.7343,-73.9549
40.7298,-73.9987
40.7642,-73.9982
40.6596,-73.9786
40.7144,-74.0152
40.732,-74.0046
40.7549,-73.9796
40.7808,-73.9848
40.7564,-74.0017
40.7429,-73.993
40.767,-73.9845
40.7201,-74.0098
40.716,-74.0071
40.8354,-73.9247
40.7452,-73.9868
40.7837,-73.9757
40.6906,-73.9878
40.6945,-73.9712
40.708,-74.0064
40.765,-74.0245
40.6467,-73.789
40.7225,-73.9593
40.7246,-74.0008
40.7663,-73.9608
40.7425,-73.9825
40.7301,-74.0035
40.7378,-73.9828
40.7514,-73.9765
40.6482,-73.7826
40.7514,-74.0056
40.7635,-73.9811
40.7732,-73.8856
40.708,-73.9543
40.6878,-74.1825
40.7481,-73.9935
40.752,-73.977
40.7488,-73.8928
40.7312,-73.9747
40.7198,-73.8467
40.7606,-73.9745
40.7605,-73.9875
40.7677,-73.9684
40.7729,-73.9805
40.7191,-74.0051
40.728,-74.0023
40.6879,-74.1824
40.7706,-73.8654
40.7815,-73.9795
40.6875,-73.9863
40.7678,-73.9824
40.7222,-73.9944
40.726,-73.9773
40.7356,-74.0083
40.7106,-73.9664
40.7576,-73.9918
40.7469,-73.9905
40.7258,-73.9964
40.6306,-73.9703
40.7766,-73.9773
40.7254,-73.9819
40.6796,-73.8476
40.7286,-74.0027
40.7118,-73.9521
40.6938,-73.9934
40.766,-73.9677
40.7388,-74.0092
40.7312,-74.0013
40.7194,-74.003
40.7356,-74.0068
40.7645,-73.9738
40.7331,-73.9984
40.7872,-73.9717
40.7545,-74.0061
40.7484,-74.0031
40.8032,-73.9488
40.759,-73.9728
